order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-009409,2024-10-24,2024,4,10,October,North America,Canada,Furniture,Chairs,Home Office,10,690.23,6902.3,4875.26,2027.04,29.3676
ORD-009410,2024-10-25,2024,4,10,October,Asia Pacific,China,Office Supplies,Technology,Corporate,5,276.98,1384.9,998.27,386.63,27.9175
ORD-009411,2024-10-25,2024,4,10,October,North America,Mexico,Electronics,Accessories,Consumer,1,163.92,163.92,134.71,29.21,17.8197
ORD-009412,2024-10-25,2024,4,10,October,Asia Pacific,Japan,Office Supplies,Technology,Consumer,3,111.54,334.62,239.12,95.5,28.5398
ORD-009413,2024-10-25,2024,4,10,October,Asia Pacific,Singapore,Electronics,Accessories,Consumer,4,181.35,725.4,514.32,211.08,29.0984
ORD-009414,2024-10-25,2024,4,10,October,Asia Pacific,Japan,Electronics,Laptops,Consumer,7,651.04,4557.28,3477.05,1080.23,23.7034
ORD-009415,2024-10-25,2024,4,10,October,Asia Pacific,Australia,Electronics,Smartphones,Corporate,6,935.19,5611.14,3939.35,1671.79,29.7941
ORD-009416,2024-10-25,2024,4,10,October,North America,United States,Clothing,Outerwear,Consumer,10,180.8,1808.0,1322.74,485.26,26.8396
ORD-009417,2024-10-25,2024,4,10,October,North America,Canada,Office Supplies,Binders,Corporate,3,49.02,147.06,113.96,33.1,22.5078
ORD-009418,2024-10-25,2024,4,10,October,Europe,United Kingdom,Office Supplies,Paper & Pens,Consumer,9,37.37,336.33,245.29,91.04,27.0687
ORD-009419,2024-10-25,2024,4,10,October,Asia Pacific,China,Clothing,Bottoms,Corporate,5,56.5,282.5,215.09,67.41,23.8619
ORD-009420,2024-10-25,2024,4,10,October,Asia Pacific,Singapore,Clothing,Bottoms,Corporate,10,110.03,1100.3,862.5,237.8,21.6123
ORD-009421,2024-10-25,2024,4,10,October,North America,Mexico,Furniture,Chairs,Corporate,6,245.56,1473.36,1172.54,300.82,20.4173
ORD-009422,2024-10-25,2024,4,10,October,Asia Pacific,Singapore,Electronics,Accessories,Home Office,10,33.63,336.3,271.25,65.05,19.3428
ORD-009423,2024-10-25,2024,4,10,October,Europe,France,Electronics,Smartphones,Home Office,5,606.0,3030.0,2441.76,588.24,19.4139
ORD-009424,2024-10-25,2024,4,10,October,North America,United States,Electronics,Laptops,Consumer,9,1570.68,14136.12,10061.03,4075.09,28.8275
ORD-009425,2024-10-25,2024,4,10,October,Europe,United Kingdom,Office Supplies,Technology,Home Office,3,222.52,667.56,559.76,107.8,16.1484
ORD-009426,2024-10-25,2024,4,10,October,Europe,Italy,Office Supplies,Binders,Corporate,4,70.69,282.76,236.0,46.76,16.537
ORD-009427,2024-10-25,2024,4,10,October,North America,United States,Furniture,Storage,Corporate,8,130.72,1045.76,805.79,239.97,22.9469
ORD-009428,2024-10-26,2024,4,10,October,Europe,United Kingdom,Electronics,Laptops,Corporate,6,559.65,3357.9,2691.65,666.25,19.8413
ORD-009429,2024-10-26,2024,4,10,October,Latin America,Chile,Electronics,Smartphones,Corporate,4,453.54,1814.16,1336.56,477.6,26.3262
ORD-009430,2024-10-26,2024,4,10,October,Latin America,Peru,Furniture,Desks,Consumer,8,1215.22,9721.76,7658.74,2063.02,21.2206
ORD-009431,2024-10-26,2024,4,10,October,Europe,Germany,Electronics,Accessories,Corporate,7,149.01,1043.07,871.97,171.1,16.4035
ORD-009432,2024-10-26,2024,4,10,October,North America,Canada,Office Supplies,Binders,Corporate,10,44.09,440.9,328.89,112.01,25.4049
ORD-009433,2024-10-26,2024,4,10,October,Asia Pacific,India,Electronics,Smartphones,Corporate,3,655.51,1966.53,1419.92,546.61,27.7957
ORD-009434,2024-10-26,2024,4,10,October,Europe,Italy,Clothing,Outerwear,Corporate,8,91.9,735.2,518.46,216.74,29.4804
ORD-009435,2024-10-26,2024,4,10,October,Europe,Italy,Electronics,Laptops,Consumer,1,2174.3,2174.3,1763.74,410.56,18.8824
ORD-009436,2024-10-27,2024,4,10,October,North America,Canada,Electronics,Laptops,Consumer,7,1625.5,11378.5,8772.21,2606.29,22.9054
ORD-009437,2024-10-27,2024,4,10,October,Europe,France,Office Supplies,Binders,Consumer,2,44.3,88.6,65.3,23.3,26.298
ORD-009438,2024-10-27,2024,4,10,October,Europe,Germany,Electronics,Accessories,Home Office,5,145.92,729.6,548.78,180.82,24.7834
ORD-009439,2024-10-27,2024,4,10,October,North America,Canada,Clothing,Bottoms,Corporate,7,151.11,1057.77,885.27,172.5,16.3079
ORD-009440,2024-10-27,2024,4,10,October,Europe,France,Electronics,Accessories,Corporate,4,187.93,751.72,607.36,144.36,19.204
ORD-009441,2024-10-27,2024,4,10,October,Latin America,Chile,Electronics,Smartphones,Corporate,1,499.4,499.4,386.78,112.62,22.5511
ORD-009442,2024-10-27,2024,4,10,October,Europe,Germany,Office Supplies,Paper & Pens,Corporate,8,8.77,70.16,53.62,16.54,23.5747
ORD-009443,2024-10-27,2024,4,10,October,Europe,France,Electronics,Accessories,Consumer,5,45.9,229.5,165.93,63.57,27.6993
ORD-009444,2024-10-27,2024,4,10,October,North America,Mexico,Office Supplies,Technology,Corporate,9,122.86,1105.74,833.15,272.59,24.6523
ORD-009445,2024-10-27,2024,4,10,October,Europe,France,Electronics,Smartphones,Consumer,3,1063.75,3191.25,2537.88,653.37,20.4738
ORD-009446,2024-10-28,2024,4,10,October,North America,Mexico,Office Supplies,Binders,Home Office,2,8.28,16.56,12.85,3.71,22.4034
ORD-009447,2024-10-28,2024,4,10,October,North America,Canada,Furniture,Storage,Corporate,6,334.02,2004.12,1587.02,417.1,20.8121
ORD-009448,2024-10-28,2024,4,10,October,North America,Mexico,Clothing,Bottoms,Corporate,1,115.22,115.22,90.45,24.77,21.498
ORD-009449,2024-10-28,2024,4,10,October,Europe,Netherlands,Furniture,Storage,Consumer,1,343.53,343.53,291.69,51.84,15.0904
ORD-009450,2024-10-28,2024,4,10,October,Europe,Germany,Clothing,Tops,Corporate,4,46.72,186.88,135.91,50.97,27.2742
ORD-009451,2024-10-28,2024,4,10,October,Europe,Netherlands,Office Supplies,Technology,Consumer,3,217.59,652.77,541.44,111.33,17.055
ORD-009452,2024-10-28,2024,4,10,October,North America,Canada,Clothing,Outerwear,Home Office,6,342.09,2052.54,1633.68,418.86,20.4069
ORD-009453,2024-10-28,2024,4,10,October,North America,Mexico,Office Supplies,Technology,Corporate,3,37.44,112.32,94.69,17.63,15.6962
ORD-009454,2024-10-29,2024,4,10,October,Asia Pacific,China,Clothing,Bottoms,Consumer,7,35.74,250.18,201.39,48.79,19.502
ORD-009455,2024-10-29,2024,4,10,October,Asia Pacific,Singapore,Office Supplies,Technology,Consumer,4,118.6,474.4,381.63,92.77,19.5552
ORD-009456,2024-10-29,2024,4,10,October,North America,Mexico,Office Supplies,Paper & Pens,Corporate,7,20.38,142.66,108.96,33.7,23.6226
ORD-009457,2024-10-30,2024,4,10,October,Asia Pacific,Singapore,Electronics,Smartphones,Consumer,1,784.99,784.99,648.18,136.81,17.4282
ORD-009458,2024-10-30,2024,4,10,October,North America,Mexico,Electronics,Smartphones,Corporate,4,604.71,2418.84,1854.19,564.65,23.3438
ORD-009459,2024-10-30,2024,4,10,October,Europe,Spain,Furniture,Storage,Consumer,4,467.65,1870.6,1540.21,330.39,17.6622
ORD-009460,2024-10-30,2024,4,10,October,Asia Pacific,India,Office Supplies,Binders,Consumer,3,42.68,128.04,105.95,22.09,17.2524
ORD-009461,2024-10-31,2024,4,10,October,North America,United States,Office Supplies,Paper & Pens,Consumer,5,30.95,154.75,114.99,39.76,25.6931
ORD-009462,2024-10-31,2024,4,10,October,North America,Canada,Office Supplies,Binders,Consumer,9,26.72,240.48,183.47,57.01,23.7068
ORD-009463,2024-10-31,2024,4,10,October,North America,Mexico,Furniture,Chairs,Consumer,1,734.96,734.96,582.82,152.14,20.7004
ORD-009464,2024-10-31,2024,4,10,October,Latin America,Brazil,Office Supplies,Binders,Consumer,8,17.9,143.2,115.47,27.73,19.3645
ORD-009465,2024-10-31,2024,4,10,October,Europe,Germany,Electronics,Laptops,Consumer,6,956.2,5737.2,4184.49,1552.71,27.0639
ORD-009466,2024-10-31,2024,4,10,October,North America,Canada,Electronics,Accessories,Corporate,7,99.01,693.07,569.41,123.66,17.8424
ORD-009467,2024-10-31,2024,4,10,October,North America,Canada,Office Supplies,Technology,Consumer,4,224.59,898.36,691.96,206.4,22.9752
ORD-009468,2024-11-01,2024,4,11,November,Europe,United Kingdom,Electronics,Laptops,Consumer,10,2051.36,20513.6,16639.01,3874.59,18.8879
ORD-009469,2024-11-01,2024,4,11,November,Asia Pacific,China,Clothing,Outerwear,Consumer,8,287.41,2299.28,1721.76,577.52,25.1174
ORD-009470,2024-11-01,2024,4,11,November,Europe,United Kingdom,Electronics,Accessories,Corporate,5,122.83,614.15,470.36,143.79,23.4128
ORD-009471,2024-11-01,2024,4,11,November,Europe,Spain,Office Supplies,Paper & Pens,Consumer,2,43.64,87.28,70.5,16.78,19.2255
ORD-009472,2024-11-01,2024,4,11,November,North America,Mexico,Office Supplies,Paper & Pens,Consumer,1,44.7,44.7,37.63,7.07,15.8166
ORD-009473,2024-11-01,2024,4,11,November,Asia Pacific,Singapore,Electronics,Accessories,Corporate,4,66.99,267.96,189.38,78.58,29.3253
ORD-009474,2024-11-01,2024,4,11,November,Europe,Italy,Clothing,Tops,Home Office,3,133.38,400.14,297.1,103.04,25.751
ORD-009475,2024-11-01,2024,4,11,November,North America,United States,Electronics,Laptops,Corporate,8,573.3,4586.4,3853.6,732.8,15.9777
ORD-009476,2024-11-01,2024,4,11,November,North America,United States,Electronics,Laptops,Corporate,6,808.39,4850.34,3747.44,1102.9,22.7386
ORD-009477,2024-11-02,2024,4,11,November,North America,Canada,Electronics,Smartphones,Corporate,1,539.83,539.83,383.99,155.84,28.8683
ORD-009478,2024-11-02,2024,4,11,November,Asia Pacific,Singapore,Office Supplies,Paper & Pens,Corporate,2,25.17,50.34,38.62,11.72,23.2817
ORD-009479,2024-11-02,2024,4,11,November,Europe,United Kingdom,Clothing,Outerwear,Consumer,5,181.42,907.1,718.49,188.61,20.7926
ORD-009480,2024-11-02,2024,4,11,November,Latin America,Peru,Electronics,Smartphones,Corporate,10,1177.01,11770.1,8847.64,2922.46,24.8295
ORD-009481,2024-11-02,2024,4,11,November,North America,Mexico,Electronics,Accessories,Home Office,4,87.52,350.08,257.27,92.81,26.5111
ORD-009482,2024-11-02,2024,4,11,November,North America,Mexico,Electronics,Accessories,Consumer,2,172.74,345.48,289.24,56.24,16.2788
ORD-009483,2024-11-02,2024,4,11,November,Asia Pacific,Australia,Clothing,Tops,Consumer,8,141.88,1135.04,964.5,170.54,15.025
ORD-009484,2024-11-02,2024,4,11,November,North America,Mexico,Clothing,Tops,Corporate,10,128.35,1283.5,1007.15,276.35,21.531
ORD-009485,2024-11-03,2024,4,11,November,North America,Mexico,Clothing,Tops,Corporate,10,119.37,1193.7,841.91,351.79,29.4706
ORD-009486,2024-11-03,2024,4,11,November,Asia Pacific,India,Electronics,Accessories,Consumer,5,71.5,357.5,251.63,105.87,29.614
ORD-009487,2024-11-03,2024,4,11,November,North America,Mexico,Electronics,Accessories,Corporate,6,159.47,956.82,742.33,214.49,22.417
ORD-009488,2024-11-03,2024,4,11,November,Latin America,Brazil,Office Supplies,Binders,Consumer,4,10.4,41.6,29.66,11.94,28.7019
ORD-009489,2024-11-03,2024,4,11,November,North America,United States,Office Supplies,Binders,Corporate,1,67.44,67.44,56.31,11.13,16.5036
ORD-009490,2024-11-03,2024,4,11,November,Europe,Netherlands,Office Supplies,Binders,Home Office,10,40.32,403.2,309.28,93.92,23.2937
ORD-009491,2024-11-04,2024,4,11,November,Europe,Spain,Electronics,Laptops,Consumer,5,2216.35,11081.75,8422.81,2658.94,23.9939
ORD-009492,2024-11-04,2024,4,11,November,Europe,United Kingdom,Electronics,Laptops,Consumer,8,2439.17,19513.36,14786.25,4727.11,24.225
ORD-009493,2024-11-04,2024,4,11,November,Asia Pacific,Japan,Electronics,Laptops,Consumer,7,2137.46,14962.22,10481.77,4480.45,29.9451
ORD-009494,2024-11-04,2024,4,11,November,North America,United States,Electronics,Laptops,Corporate,1,1009.85,1009.85,724.02,285.83,28.3042
ORD-009495,2024-11-04,2024,4,11,November,Latin America,Chile,Office Supplies,Paper & Pens,Corporate,7,48.57,339.99,273.06,66.93,19.6859
ORD-009496,2024-11-04,2024,4,11,November,Asia Pacific,Japan,Furniture,Chairs,Consumer,2,746.23,1492.46,1061.97,430.49,28.8443
ORD-009497,2024-11-04,2024,4,11,November,Asia Pacific,India,Furniture,Chairs,Consumer,10,347.66,3476.6,2544.09,932.51,26.8225
ORD-009498,2024-11-04,2024,4,11,November,Asia Pacific,China,Electronics,Laptops,Home Office,4,2032.37,8129.48,5831.62,2297.86,28.2658
ORD-009499,2024-11-05,2024,4,11,November,Asia Pacific,Australia,Furniture,Storage,Corporate,3,381.05,1143.15,834.89,308.26,26.9658
ORD-009500,2024-11-05,2024,4,11,November,Asia Pacific,Japan,Office Supplies,Binders,Corporate,7,26.37,184.59,154.06,30.53,16.5394
ORD-009501,2024-11-05,2024,4,11,November,North America,Mexico,Furniture,Chairs,Consumer,2,179.65,359.3,256.99,102.31,28.4748
ORD-009502,2024-11-05,2024,4,11,November,North America,United States,Electronics,Laptops,Consumer,6,1471.61,8829.66,6343.62,2486.04,28.1556
ORD-009503,2024-11-05,2024,4,11,November,Europe,Netherlands,Office Supplies,Technology,Home Office,7,43.31,303.17,251.24,51.93,17.129
ORD-009504,2024-11-05,2024,4,11,November,Europe,Germany,Office Supplies,Binders,Consumer,6,56.55,339.3,278.61,60.69,17.8868
ORD-009505,2024-11-05,2024,4,11,November,Europe,Germany,Office Supplies,Technology,Corporate,7,219.28,1534.96,1075.25,459.71,29.9493
ORD-009506,2024-11-05,2024,4,11,November,Asia Pacific,China,Office Supplies,Paper & Pens,Corporate,6,43.97,263.82,220.53,43.29,16.4089
ORD-009507,2024-11-05,2024,4,11,November,Europe,Spain,Office Supplies,Binders,Home Office,6,46.68,280.08,231.32,48.76,17.4093
ORD-009508,2024-11-06,2024,4,11,November,Asia Pacific,China,Electronics,Accessories,Consumer,2,129.97,259.94,211.24,48.7,18.7351
ORD-009509,2024-11-06,2024,4,11,November,Europe,Spain,Electronics,Accessories,Consumer,10,179.02,1790.2,1493.88,296.32,16.5523
ORD-009510,2024-11-06,2024,4,11,November,Europe,United Kingdom,Clothing,Outerwear,Consumer,4,137.42,549.68,403.32,146.36,26.6264
ORD-009511,2024-11-06,2024,4,11,November,North America,United States,Electronics,Laptops,Consumer,3,1281.35,3844.05,3003.98,840.07,21.8538
ORD-009512,2024-11-06,2024,4,11,November,North America,Canada,Office Supplies,Paper & Pens,Consumer,3,23.5,70.5,52.38,18.12,25.7021
ORD-009513,2024-11-06,2024,4,11,November,Asia Pacific,Australia,Clothing,Tops,Corporate,9,27.87,250.83,189.48,61.35,24.4588
ORD-009514,2024-11-06,2024,4,11,November,Asia Pacific,China,Office Supplies,Technology,Corporate,8,221.49,1771.92,1452.9,319.02,18.0042
ORD-009515,2024-11-06,2024,4,11,November,North America,Mexico,Clothing,Outerwear,Consumer,9,60.47,544.23,445.92,98.31,18.0641
ORD-009516,2024-11-06,2024,4,11,November,Latin America,Argentina,Electronics,Smartphones,Consumer,7,309.15,2164.05,1801.88,362.17,16.7358
ORD-009517,2024-11-06,2024,4,11,November,Asia Pacific,Australia,Furniture,Storage,Consumer,5,73.85,369.25,283.36,85.89,23.2607
ORD-009518,2024-11-07,2024,4,11,November,Latin America,Colombia,Clothing,Bottoms,Consumer,3,47.5,142.5,114.1,28.4,19.9298
ORD-009519,2024-11-07,2024,4,11,November,Europe,Spain,Clothing,Tops,Consumer,2,143.05,286.1,235.87,50.23,17.5568
ORD-009520,2024-11-07,2024,4,11,November,Latin America,Colombia,Furniture,Desks,Consumer,3,1140.33,3420.99,2474.97,946.02,27.6534
ORD-009521,2024-11-07,2024,4,11,November,North America,United States,Office Supplies,Paper & Pens,Consumer,3,29.67,89.01,75.14,13.87,15.5825
ORD-009522,2024-11-07,2024,4,11,November,North America,Canada,Clothing,Tops,Corporate,5,64.63,323.15,258.09,65.06,20.1331
ORD-009523,2024-11-07,2024,4,11,November,North America,United States,Furniture,Desks,Consumer,8,515.62,4124.96,3155.72,969.24,23.497
ORD-009524,2024-11-07,2024,4,11,November,Asia Pacific,Australia,Electronics,Accessories,Corporate,7,36.28,253.96,202.88,51.08,20.1134
ORD-009525,2024-11-08,2024,4,11,November,North America,United States,Office Supplies,Binders,Corporate,7,12.51,87.57,72.8,14.77,16.8665
ORD-009526,2024-11-08,2024,4,11,November,North America,United States,Clothing,Tops,Corporate,1,102.73,102.73,77.45,25.28,24.6082
ORD-009527,2024-11-08,2024,4,11,November,North America,United States,Office Supplies,Binders,Corporate,5,27.46,137.3,113.94,23.36,17.0138
ORD-009528,2024-11-08,2024,4,11,November,North America,United States,Electronics,Accessories,Home Office,7,72.35,506.45,372.77,133.68,26.3955
ORD-009529,2024-11-09,2024,4,11,November,Europe,United Kingdom,Office Supplies,Technology,Consumer,9,204.26,1838.34,1292.01,546.33,29.7187
ORD-009530,2024-11-09,2024,4,11,November,North America,United States,Office Supplies,Technology,Corporate,8,188.81,1510.48,1070.65,439.83,29.1186
ORD-009531,2024-11-09,2024,4,11,November,North America,Mexico,Electronics,Accessories,Consumer,9,130.26,1172.34,969.05,203.29,17.3405
ORD-009532,2024-11-09,2024,4,11,November,Latin America,Argentina,Office Supplies,Technology,Consumer,1,240.92,240.92,191.34,49.58,20.5794
ORD-009533,2024-11-09,2024,4,11,November,Latin America,Peru,Electronics,Smartphones,Consumer,2,427.32,854.64,705.51,149.13,17.4495
ORD-009534,2024-11-09,2024,4,11,November,Europe,Netherlands,Office Supplies,Paper & Pens,Corporate,8,7.88,63.04,48.88,14.16,22.4619
ORD-009535,2024-11-09,2024,4,11,November,North America,Canada,Electronics,Accessories,Corporate,3,55.4,166.2,124.96,41.24,24.8135
ORD-009536,2024-11-10,2024,4,11,November,North America,Mexico,Electronics,Smartphones,Consumer,6,603.69,3622.14,3007.68,614.46,16.964
ORD-009537,2024-11-10,2024,4,11,November,Asia Pacific,Japan,Furniture,Chairs,Consumer,2,505.43,1010.86,834.46,176.4,17.4505
ORD-009538,2024-11-10,2024,4,11,November,Europe,Germany,Office Supplies,Paper & Pens,Home Office,8,25.16,201.28,170.7,30.58,15.1928
ORD-009539,2024-11-10,2024,4,11,November,Asia Pacific,China,Electronics,Laptops,Consumer,1,1517.52,1517.52,1091.38,426.14,28.0813
ORD-009540,2024-11-10,2024,4,11,November,Asia Pacific,India,Electronics,Laptops,Home Office,8,684.61,5476.88,3936.24,1540.64,28.1299
ORD-009541,2024-11-10,2024,4,11,November,Asia Pacific,China,Electronics,Smartphones,Home Office,3,635.61,1906.83,1595.59,311.24,16.3224
ORD-009542,2024-11-10,2024,4,11,November,North America,Canada,Electronics,Accessories,Home Office,9,193.88,1744.92,1415.19,329.73,18.8966
ORD-009543,2024-11-10,2024,4,11,November,North America,Canada,Electronics,Accessories,Corporate,8,167.45,1339.6,1056.32,283.28,21.1466
ORD-009544,2024-11-10,2024,4,11,November,Asia Pacific,Japan,Electronics,Smartphones,Consumer,2,1160.69,2321.38,1940.84,380.54,16.3928
ORD-009545,2024-11-10,2024,4,11,November,North America,Mexico,Clothing,Tops,Corporate,4,22.72,90.88,67.78,23.1,25.4181
ORD-009546,2024-11-10,2024,4,11,November,Europe,Germany,Clothing,Tops,Home Office,4,125.4,501.6,360.73,140.87,28.0841
ORD-009547,2024-11-10,2024,4,11,November,Asia Pacific,Japan,Electronics,Laptops,Corporate,8,1460.06,11680.48,8927.38,2753.1,23.5701
ORD-009548,2024-11-10,2024,4,11,November,Latin America,Brazil,Electronics,Accessories,Home Office,4,157.08,628.32,506.71,121.61,19.3548
ORD-009549,2024-11-10,2024,4,11,November,North America,Canada,Clothing,Outerwear,Consumer,10,312.4,3124.0,2306.92,817.08,26.1549
ORD-009550,2024-11-11,2024,4,11,November,Asia Pacific,China,Furniture,Storage,Corporate,4,66.97,267.88,221.67,46.21,17.2503
ORD-009551,2024-11-11,2024,4,11,November,Asia Pacific,Australia,Clothing,Outerwear,Corporate,3,156.76,470.28,380.7,89.58,19.0482
ORD-009552,2024-11-11,2024,4,11,November,Europe,Netherlands,Electronics,Smartphones,Consumer,8,733.54,5868.32,4867.42,1000.9,17.056
ORD-009553,2024-11-11,2024,4,11,November,North America,Canada,Furniture,Chairs,Consumer,8,530.59,4244.72,3180.46,1064.26,25.0726
ORD-009554,2024-11-11,2024,4,11,November,Europe,France,Furniture,Chairs,Consumer,4,129.74,518.96,383.95,135.01,26.0155
ORD-009555,2024-11-12,2024,4,11,November,Europe,Germany,Electronics,Laptops,Consumer,7,1791.63,12541.41,9580.52,2960.89,23.6089
ORD-009556,2024-11-12,2024,4,11,November,Latin America,Argentina,Electronics,Smartphones,Corporate,10,942.46,9424.6,6878.76,2545.84,27.0127
ORD-009557,2024-11-12,2024,4,11,November,Europe,Netherlands,Office Supplies,Paper & Pens,Consumer,10,20.38,203.8,157.55,46.25,22.6938
ORD-009558,2024-11-12,2024,4,11,November,North America,Canada,Office Supplies,Paper & Pens,Corporate,8,35.8,286.4,234.77,51.63,18.0272
ORD-009559,2024-11-13,2024,4,11,November,Asia Pacific,India,Electronics,Smartphones,Consumer,2,1055.2,2110.4,1630.67,479.73,22.7317
ORD-009560,2024-11-13,2024,4,11,November,North America,United States,Electronics,Laptops,Consumer,10,1214.92,12149.2,8747.59,3401.61,27.9986
ORD-009561,2024-11-13,2024,4,11,November,Asia Pacific,Singapore,Furniture,Chairs,Corporate,2,688.14,1376.28,978.76,397.52,28.8837
ORD-009562,2024-11-13,2024,4,11,November,North America,Canada,Electronics,Smartphones,Corporate,7,495.74,3470.18,2658.18,812.0,23.3994
ORD-009563,2024-11-13,2024,4,11,November,Europe,Italy,Electronics,Laptops,Corporate,4,2062.42,8249.68,5963.54,2286.14,27.7119
ORD-009564,2024-11-13,2024,4,11,November,Asia Pacific,South Korea,Furniture,Chairs,Corporate,6,758.22,4549.32,3622.12,927.2,20.3811
ORD-009565,2024-11-13,2024,4,11,November,Europe,Spain,Furniture,Desks,Consumer,8,368.61,2948.88,2285.44,663.44,22.498
ORD-009566,2024-11-13,2024,4,11,November,North America,Mexico,Clothing,Outerwear,Consumer,6,369.21,2215.26,1856.83,358.43,16.18
ORD-009567,2024-11-14,2024,4,11,November,Europe,Italy,Furniture,Storage,Corporate,5,95.97,479.85,374.65,105.2,21.9235
ORD-009568,2024-11-14,2024,4,11,November,North America,United States,Clothing,Outerwear,Consumer,5,149.16,745.8,525.22,220.58,29.5763
ORD-009569,2024-11-14,2024,4,11,November,Europe,United Kingdom,Office Supplies,Technology,Consumer,10,188.81,1888.1,1481.6,406.5,21.5296
ORD-009570,2024-11-14,2024,4,11,November,Asia Pacific,Singapore,Office Supplies,Technology,Consumer,1,277.32,277.32,207.55,69.77,25.1587
ORD-009571,2024-11-15,2024,4,11,November,Europe,France,Electronics,Laptops,Corporate,6,1676.92,10061.52,7445.49,2616.03,26.0003
ORD-009572,2024-11-15,2024,4,11,November,Asia Pacific,Japan,Clothing,Tops,Consumer,4,148.71,594.84,468.97,125.87,21.1603
ORD-009573,2024-11-15,2024,4,11,November,North America,United States,Electronics,Laptops,Corporate,1,1083.51,1083.51,879.02,204.49,18.8729
ORD-009574,2024-11-15,2024,4,11,November,Europe,United Kingdom,Office Supplies,Paper & Pens,Corporate,10,12.99,129.9,100.55,29.35,22.5943
ORD-009575,2024-11-16,2024,4,11,November,Europe,Italy,Office Supplies,Technology,Consumer,2,114.78,229.56,170.37,59.19,25.7841
ORD-009576,2024-11-16,2024,4,11,November,Asia Pacific,Australia,Office Supplies,Binders,Home Office,5,35.1,175.5,129.39,46.11,26.2735
ORD-009577,2024-11-16,2024,4,11,November,North America,Canada,Office Supplies,Technology,Consumer,5,238.86,1194.3,908.24,286.06,23.9521
ORD-009578,2024-11-16,2024,4,11,November,Europe,Netherlands,Office Supplies,Binders,Consumer,10,20.89,208.9,165.19,43.71,20.9239
ORD-009579,2024-11-16,2024,4,11,November,North America,United States,Electronics,Smartphones,Consumer,2,1184.27,2368.54,1960.43,408.11,17.2304
ORD-009580,2024-11-16,2024,4,11,November,North America,Canada,Office Supplies,Binders,Corporate,9,35.9,323.1,255.02,68.08,21.0709
ORD-009581,2024-11-16,2024,4,11,November,Asia Pacific,Australia,Electronics,Accessories,Corporate,2,76.2,152.4,106.75,45.65,29.9541
ORD-009582,2024-11-16,2024,4,11,November,Asia Pacific,China,Electronics,Laptops,Consumer,3,1558.47,4675.41,3843.56,831.85,17.792
ORD-009583,2024-11-17,2024,4,11,November,Asia Pacific,India,Furniture,Desks,Consumer,8,468.52,3748.16,3121.75,626.41,16.7125
ORD-009584,2024-11-17,2024,4,11,November,Asia Pacific,South Korea,Clothing,Outerwear,Consumer,9,81.93,737.37,591.23,146.14,19.8191
ORD-009585,2024-11-17,2024,4,11,November,North America,United States,Office Supplies,Binders,Consumer,9,51.28,461.52,387.39,74.13,16.0621
ORD-009586,2024-11-17,2024,4,11,November,Asia Pacific,Japan,Electronics,Smartphones,Consumer,3,1035.68,3107.04,2344.04,763.0,24.5571
ORD-009587,2024-11-17,2024,4,11,November,Asia Pacific,South Korea,Furniture,Desks,Consumer,1,306.09,306.09,257.02,49.07,16.0312
ORD-009588,2024-11-17,2024,4,11,November,North America,United States,Electronics,Laptops,Consumer,8,1288.7,10309.6,7846.03,2463.57,23.8959
ORD-009589,2024-11-17,2024,4,11,November,Asia Pacific,Singapore,Office Supplies,Technology,Consumer,2,254.76,509.52,409.21,100.31,19.6872
ORD-009590,2024-11-17,2024,4,11,November,Latin America,Argentina,Clothing,Tops,Consumer,9,117.86,1060.74,753.47,307.27,28.9675
ORD-009591,2024-11-17,2024,4,11,November,Europe,Italy,Clothing,Tops,Home Office,5,100.19,500.95,384.29,116.66,23.2878
ORD-009592,2024-11-17,2024,4,11,November,North America,Mexico,Furniture,Desks,Consumer,9,981.14,8830.26,6922.55,1907.71,21.6042
ORD-009593,2024-11-17,2024,4,11,November,North America,United States,Clothing,Bottoms,Corporate,3,148.49,445.47,356.39,89.08,19.9969
ORD-009594,2024-11-17,2024,4,11,November,Europe,Spain,Office Supplies,Technology,Home Office,8,188.61,1508.88,1122.23,386.65,25.625
ORD-009595,2024-11-17,2024,4,11,November,North America,United States,Electronics,Laptops,Consumer,2,990.62,1981.24,1630.66,350.58,17.695
ORD-009596,2024-11-17,2024,4,11,November,North America,Mexico,Office Supplies,Technology,Consumer,5,155.18,775.9,645.19,130.71,16.8462
ORD-009597,2024-11-17,2024,4,11,November,North America,United States,Clothing,Bottoms,Consumer,4,108.85,435.4,334.58,100.82,23.1557
ORD-009598,2024-11-17,2024,4,11,November,North America,United States,Furniture,Desks,Consumer,10,1142.91,11429.1,9467.43,1961.67,17.1638
ORD-009599,2024-11-17,2024,4,11,November,North America,Mexico,Furniture,Desks,Consumer,10,657.53,6575.3,5474.25,1101.05,16.7452
ORD-009600,2024-11-17,2024,4,11,November,North America,United States,Office Supplies,Paper & Pens,Corporate,4,40.22,160.88,115.03,45.85,28.4995
ORD-009601,2024-11-17,2024,4,11,November,Europe,United Kingdom,Furniture,Chairs,Consumer,9,193.97,1745.73,1475.69,270.04,15.4686
ORD-009602,2024-11-18,2024,4,11,November,Europe,Germany,Furniture,Chairs,Consumer,2,291.98,583.96,453.7,130.26,22.3063
